prev,dens,urb,rur,y
370,414,7933061,25055073,377
377,414,7933061,25055073,426
426,414,7933061,25055073,448
448,414,7933061,25055073,469
469,414,7933061,25055073,511
511,414,7933061,25055073,563
563,414,7933061,25055073,610
610,414,7933061,25055073,659
659,414,7933061,25055073,712
712,414,7933061,25055073,752
752,414,7933061,25055073,793
793,414,7933061,25055073,881
881,414,7933061,25055073,1000
1000,414,7933061,25055073,1099
1099,414,7933061,25055073,1256
1256,414,7933061,25055073,1411
1411,414,7933061,25055073,1489
1489,414,7933061,25055073,1599
1599,414,7933061,25055073,1617
1617,414,7933061,25055073,1711
1711,414,7933061,25055073,1745
1745,414,7933061,25055073,1763
1763,414,7933061,25055073,1839
1839,414,7933061,25055073,1895
1895,414,7933061,25055073,1920
1920,414,7933061,25055073,1965
1965,414,7933061,25055073,1965
1965,414,7933061,25055073,2073
2073,414,7933061,25055073,2137
2137,414,7933061,25055073,2185
2185,414,7933061,25055073,2207
2207,414,7933061,25055073,2262
2262,414,7933061,25055073,2290
2290,414,7933061,25055073,2339
2339,414,7933061,25055073,2364
2364,414,7933061,25055073,2426
2426,414,7933061,25055073,2490
2490,414,7933061,25055073,2521
2521,414,7933061,25055073,2584
2584,414,7933061,25055073,2695
2695,414,7933061,25055073,2739
2739,414,7933061,25055073,2781
2781,414,7933061,25055073,2847
2847,414,7933061,25055073,2996
2996,414,7933061,25055073,3096
3096,414,7933061,25055073,3246
3246,414,7933061,25055073,3419
3419,414,7933061,25055073,3613
3613,414,7933061,25055073,3756
3756,414,7933061,25055073,3898
3898,414,7933061,25055073,4091
4091,414,7933061,25055073,4320
4320,414,7933061,25055073,4624
4624,414,7933061,25055073,4921
4921,414,7933061,25055073,5342
5342,414,7933061,25055073,5535
5535,414,7933061,25055073,5756
5756,414,7933061,25055073,6159
6159,414,7933061,25055073,6485
6485,414,7933061,25055073,6975
6975,414,7933061,25055073,7493
7493,414,7933061,25055073,7836
7836,414,7933061,25055073,8275
8275,414,7933061,25055073,8683
8683,414,7933061,25055073,9078
9078,414,7933061,25055073,9861
9861,414,7933061,25055073,10167
10167,414,7933061,25055073,10958
10958,414,7933061,25055073,11686
11686,414,7933061,25055073,12523
12523,414,7933061,25055073,13478
13478,414,7933061,25055073,13940
13940,414,7933061,25055073,14888
14888,414,7933061,25055073,15756
15756,414,7933061,25055073,16465
16465,414,7933061,25055073,17094
17094,414,7933061,25055073,18138
18138,414,7933061,25055073,18723
18723,414,7933061,25055073,19225
19225,414,7933061,25055073,19743
19743,414,7933061,25055073,20881
20881,414,7933061,25055073,21595
21595,414,7933061,25055073,22389
22389,414,7933061,25055073,23055
23055,414,7933061,25055073,23752
23752,414,7933061,25055073,24477
24477,414,7933061,25055073,26090
26090,414,7933061,25055073,26753
26753,414,7933061,25055073,28196
28196,414,7933061,25055073,28571
28571,414,7933061,25055073,29677
29677,414,7933061,25055073,31005
31005,414,7933061,25055073,31973
31973,414,7933061,25055073,33046
33046,414,7933061,25055073,34396
34396,414,7933061,25055073,35321
35321,414,7933061,25055073,36857
36857,414,7933061,25055073,38435
38435,414,7933061,25055073,41656
41656,414,7933061,25055073,43833
43833,414,7933061,25055073,44862
44862,414,7933061,25055073,46480
46480,414,7933061,25055073,48039
48039,414,7933061,25055073,49797
49797,414,7933061,25055073,51063
51063,414,7933061,25055073,52620
52620,414,7933061,25055073,55296
55296,414,7933061,25055073,56897
56897,414,7933061,25055073,58079
58079,414,7933061,25055073,59040
59040,414,7933061,25055073,60460
60460,414,7933061,25055073,61474
61474,414,7933061,25055073,62737
62737,414,7933061,25055073,64439
64439,414,7933061,25055073,66074
1,319,23625962,37469335,4
4,319,23625962,37469335,4
4,319,23625962,37469335,4
4,319,23625962,37469335,6
6,319,23625962,37469335,6
6,319,23625962,37469335,6
6,319,23625962,37469335,6
6,319,23625962,37469335,11
11,319,23625962,37469335,11
11,319,23625962,37469335,14
14,319,23625962,37469335,15
15,319,23625962,37469335,15
15,319,23625962,37469335,26
26,319,23625962,37469335,33
33,319,23625962,37469335,37
37,319,23625962,37469335,41
41,319,23625962,37469335,55
55,319,23625962,37469335,55
55,319,23625962,37469335,55
55,319,23625962,37469335,76
76,319,23625962,37469335,83
83,319,23625962,37469335,83
83,319,23625962,37469335,101
101,319,23625962,37469335,110
110,319,23625962,37469335,124
124,319,23625962,37469335,128
128,319,23625962,37469335,144
144,319,23625962,37469335,151
151,319,23625962,37469335,175
175,319,23625962,37469335,175
175,319,23625962,37469335,181
181,319,23625962,37469335,197
197,319,23625962,37469335,214
214,319,23625962,37469335,226
226,319,23625962,37469335,247
247,319,23625962,37469335,258
258,319,23625962,37469335,277
277,319,23625962,37469335,315
315,319,23625962,37469335,353
353,319,23625962,37469335,371
371,319,23625962,37469335,384
384,319,23625962,37469335,395
395,319,23625962,37469335,415
415,319,23625962,37469335,425
425,319,23625962,37469335,443
443,319,23625962,37469335,463
463,319,23625962,37469335,489
489,319,23625962,37469335,501
501,319,23625962,37469335,511
511,319,23625962,37469335,520
520,319,23625962,37469335,532
532,319,23625962,37469335,557
557,319,23625962,37469335,576
576,319,23625962,37469335,589
589,319,23625962,37469335,606
606,319,23625962,37469335,642
642,319,23625962,37469335,659
659,319,23625962,37469335,671
671,319,23625962,37469335,693
693,319,23625962,37469335,705
705,319,23625962,37469335,753
753,319,23625962,37469335,794
794,319,23625962,37469335,848
848,319,23625962,37469335,862
862,319,23625962,37469335,925
925,319,23625962,37469335,959
959,319,23625962,37469335,987
987,319,23625962,37469335,1056
1056,319,23625962,37469335,1092
1092,319,23625962,37469335,1147
1147,319,23625962,37469335,1246
1246,319,23625962,37469335,1397
1397,319,23625962,37469335,1462
1462,319,23625962,37469335,1605
1605,319,23625962,37469335,1743
1743,319,23625962,37469335,1959
1959,319,23625962,37469335,2089
2089,319,23625962,37469335,2182
2182,319,23625962,37469335,2283
2283,319,23625962,37469335,2418
2418,319,23625962,37469335,2533
2533,319,23625962,37469335,2781
2781,319,23625962,37469335,2922
2922,319,23625962,37469335,3221
3221,319,23625962,37469335,3408
3408,319,23625962,37469335,3796
3796,319,23625962,37469335,4063
4063,319,23625962,37469335,4320
4320,319,23625962,37469335,4835
4835,319,23625962,37469335,5213
5213,319,23625962,37469335,5452
5452,319,23625962,37469335,5760
5760,319,23625962,37469335,5921
5921,319,23625962,37469335,6041
6041,319,23625962,37469335,6245
6245,319,23625962,37469335,6516
6516,319,23625962,37469335,6824
6824,319,23625962,37469335,7000
7000,319,23625962,37469335,7213
7213,319,23625962,37469335,7530
7530,319,23625962,37469335,7734
7734,319,23625962,37469335,7944
7944,319,23625962,37469335,8281
8281,319,23625962,37469335,8697
8697,319,23625962,37469335,9150
9150,319,23625962,37469335,9399
9399,319,23625962,37469335,9721
9721,319,23625962,37469335,10118
10118,319,23625962,37469335,10560
10560,319,23625962,37469335,11005
11005,319,23625962,37469335,11923
11923,319,23625962,37469335,13190
13190,319,23625962,37469335,14295
14295,319,23625962,37469335,15242
15242,319,23625962,37469335,16514
16514,319,23625962,37469335,18016
18016,319,23625962,37469335,19710
19710,319,23625962,37469335,21549
21549,319,23625962,37469335,23474
23474,319,23625962,37469335,25317
25317,319,23625962,37469335,26815
26815,319,23625962,37469335,28877
28877,319,23625962,37469335,31105
31105,319,23625962,37469335,33418
33418,319,23625962,37469335,36216
36216,319,23625962,37469335,38843
38843,319,23625962,37469335,41581
41581,319,23625962,37469335,44077
44077,319,23625962,37469335,47253
47253,319,23625962,37469335,51422
51422,319,23625962,37469335,55115
55115,319,23625962,37469335,59652
59652,319,23625962,37469335,63772
63772,319,23625962,37469335,67420
67420,319,23625962,37469335,71069
71069,319,23625962,37469335,75833
75833,319,23625962,37469335,80863
80863,319,23625962,37469335,85870
85870,319,23625962,37469335,90942
90942,319,23625962,37469335,96141
96141,319,23625962,37469335,101465
101465,319,23625962,37469335,107001
107001,319,23625962,37469335,112504
112504,319,23625962,37469335,118632
118632,319,23625962,37469335,124115
124115,319,23625962,37469335,129287
129287,319,23625962,37469335,134819
134819,319,23625962,37469335,139571
139571,319,23625962,37469335,145830
145830,319,23625962,37469335,151449
151449,319,23625962,37469335,158254
158254,319,23625962,37469335,164924
164924,319,23625962,37469335,172102
172102,319,23625962,37469335,178087
178087,319,23625962,37469335,182354
182354,319,23625962,37469335,188611
188611,319,23625962,37469335,196494
196494,319,23625962,37469335,203200
203200,319,23625962,37469335,211108
211108,319,23625962,37469335,219926
219926,319,23625962,37469335,226966
226966,319,23625962,37469335,233283
233283,319,23625962,37469335,240948
240948,319,23625962,37469335,249590
249590,319,23625962,37469335,256975
256975,319,23625962,37469335,264546
264546,319,23625962,37469335,271876
271876,319,23625962,37469335,277814
277814,319,23625962,37469335,283665
283665,319,23625962,37469335,291826
291826,319,23625962,37469335,300406
300406,319,23625962,37469335,309792
309792,319,23625962,37469335,318752
318752,319,23625962,37469335,327076
327076,319,23625962,37469335,335928
335928,319,23625962,37469335,342423
342423,319,23625962,37469335,351481
351481,319,23625962,37469335,361341
361341,319,23625962,37469335,370206
370206,319,23625962,37469335,379486
379486,319,23625962,37469335,389232
389232,319,23625962,37469335,398551
398551,319,23625962,37469335,404324
404324,319,23625962,37469335,412190
412190,319,23625962,37469335,421730
421730,319,23625962,37469335,430947
430947,319,23625962,37469335,440411
440411,319,23625962,37469335,449551
449551,319,23625962,37469335,459445
459445,319,23625962,37469335,467689
467689,319,23625962,37469335,475265
475265,319,23625962,37469335,484990
1,859,15934926,17471135,1
1,859,15934926,17471135,2
2,859,15934926,17471135,3
3,859,15934926,17471135,3
3,859,15934926,17471135,3
3,859,15934926,17471135,3
3,859,15934926,17471135,3
3,859,15934926,17471135,3
3,859,15934926,17471135,3
3,859,15934926,17471135,3
3,859,15934926,17471135,3
3,859,15934926,17471135,3
3,859,15934926,17471135,3
3,859,15934926,17471135,3
3,859,15934926,17471135,3
3,859,15934926,17471135,3
3,859,15934926,17471135,3
3,859,15934926,17471135,3
3,859,15934926,17471135,3
3,859,15934926,17471135,3
3,859,15934926,17471135,3
3,859,15934926,17471135,3
3,859,15934926,17471135,3
3,859,15934926,17471135,3
3,859,15934926,17471135,3
3,859,15934926,17471135,3
3,859,15934926,17471135,3
3,859,15934926,17471135,3
3,859,15934926,17471135,3
3,859,15934926,17471135,3
3,859,15934926,17471135,3
3,859,15934926,17471135,3
3,859,15934926,17471135,3
3,859,15934926,17471135,3
3,859,15934926,17471135,3
3,859,15934926,17471135,3
3,859,15934926,17471135,3
3,859,15934926,17471135,8
8,859,15934926,17471135,9
9,859,15934926,17471135,15
15,859,15934926,17471135,17
17,859,15934926,17471135,17
17,859,15934926,17471135,19
19,859,15934926,17471135,19
19,859,15934926,17471135,22
22,859,15934926,17471135,23
23,859,15934926,17471135,26
26,859,15934926,17471135,27
27,859,15934926,17471135,27
27,859,15934926,17471135,28
28,859,15934926,17471135,40
40,859,15934926,17471135,52
52,859,15934926,17471135,67
67,859,15934926,17471135,95
95,859,15934926,17471135,109
109,859,15934926,17471135,118
118,859,15934926,17471135,137
137,859,15934926,17471135,176
176,859,15934926,17471135,182
182,859,15934926,17471135,202
202,859,15934926,17471135,234
234,859,15934926,17471135,241
241,859,15934926,17471135,265
265,859,15934926,17471135,286
286,859,15934926,17471135,295
295,859,15934926,17471135,306
306,859,15934926,17471135,314
314,859,15934926,17471135,327
327,859,15934926,17471135,336
336,859,15934926,17471135,345
345,859,15934926,17471135,357
357,859,15934926,17471135,364
364,859,15934926,17471135,374
374,859,15934926,17471135,376
376,859,15934926,17471135,379
379,859,15934926,17471135,387
387,859,15934926,17471135,388
388,859,15934926,17471135,395
395,859,15934926,17471135,396
396,859,15934926,17471135,400
400,859,15934926,17471135,402
402,859,15934926,17471135,408
408,859,15934926,17471135,427
427,859,15934926,17471135,438
438,859,15934926,17471135,448
448,859,15934926,17471135,451
451,859,15934926,17471135,458
458,859,15934926,17471135,469
469,859,15934926,17471135,482
482,859,15934926,17471135,486
486,859,15934926,17471135,496
496,859,15934926,17471135,497
497,859,15934926,17471135,497
497,859,15934926,17471135,500
500,859,15934926,17471135,500
500,859,15934926,17471135,500
500,859,15934926,17471135,502
502,859,15934926,17471135,503
503,859,15934926,17471135,503
503,859,15934926,17471135,503
503,859,15934926,17471135,505
505,859,15934926,17471135,512
512,859,15934926,17471135,519
519,859,15934926,17471135,524
524,859,15934926,17471135,534
534,859,15934926,17471135,560
560,859,15934926,17471135,576
576,859,15934926,17471135,587
587,859,15934926,17471135,601
601,859,15934926,17471135,630
630,859,15934926,17471135,642
642,859,15934926,17471135,666
666,859,15934926,17471135,690
690,859,15934926,17471135,732
732,859,15934926,17471135,795
795,859,15934926,17471135,847
847,859,15934926,17471135,896
896,859,15934926,17471135,963
963,859,15934926,17471135,1004
1004,859,15934926,17471135,1088
1088,859,15934926,17471135,1150
1150,859,15934926,17471135,1208
1208,859,15934926,17471135,1269
1269,859,15934926,17471135,1326
1326,859,15934926,17471135,1412
1412,859,15934926,17471135,1494
1494,859,15934926,17471135,1588
1588,859,15934926,17471135,1699
1699,859,15934926,17471135,1807
1807,859,15934926,17471135,1914
1914,859,15934926,17471135,2005
2005,859,15934926,17471135,2096
2096,859,15934926,17471135,2161
2161,859,15934926,17471135,2244
2244,859,15934926,17471135,2322
2322,859,15934926,17471135,2407
2407,859,15934926,17471135,2461
2461,859,15934926,17471135,2543
2543,859,15934926,17471135,2622
2622,859,15934926,17471135,2697
2697,859,15934926,17471135,2794
2794,859,15934926,17471135,2912
2912,859,15934926,17471135,3039
3039,859,15934926,17471135,3172
3172,859,15934926,17471135,3310
3310,859,15934926,17471135,3451
3451,859,15934926,17471135,3603
3603,859,15934926,17471135,3726
3726,859,15934926,17471135,3876
3876,859,15934926,17471135,4071
4071,859,15934926,17471135,4189
4189,859,15934926,17471135,4189
4189,859,15934926,17471135,4442
4442,859,15934926,17471135,4593
4593,859,15934926,17471135,4753
4753,859,15934926,17471135,4964
4964,859,15934926,17471135,5204
5204,859,15934926,17471135,5429
5429,859,15934926,17471135,5622
5622,859,15934926,17471135,5894
5894,859,15934926,17471135,6195
6195,859,15934926,17471135,6534
6534,859,15934926,17471135,6950
6950,859,15934926,17471135,7438
7438,859,15934926,17471135,7873
7873,859,15934926,17471135,8322
8322,859,15934926,17471135,8930
8930,859,15934926,17471135,9553
9553,859,15934926,17471135,10275
10275,859,15934926,17471135,11066
11066,859,15934926,17471135,11659
11659,859,15934926,17471135,12480
12480,859,15934926,17471135,13274
13274,859,15934926,17471135,13994
13994,859,15934926,17471135,15032
15032,859,15934926,17471135,16110
16110,859,15934926,17471135,16995
16995,859,15934926,17471135,18098
18098,859,15934926,17471135,19025
19025,859,15934926,17471135,19727
19727,859,15934926,17471135,20894
20894,859,15934926,17471135,21797
21797,859,15934926,17471135,22303
22303,859,15934926,17471135,23613
23613,859,15934926,17471135,24742
24742,859,15934926,17471135,25911
25911,859,15934926,17471135,26873
26873,859,15934926,17471135,27956
27956,859,15934926,17471135,29151
29151,859,15934926,17471135,30449
30449,859,15934926,17471135,31700
31700,859,15934926,17471135,33120
33120,859,15934926,17471135,34331
34331,859,15934926,17471135,35515
35515,859,15934926,17471135,36932
36932,859,15934926,17471135,38144
38144,859,15934926,17471135,39708
39708,859,15934926,17471135,41277
41277,859,15934926,17471135,42885
42885,859,15934926,17471135,44415
44415,859,15934926,17471135,46140
46140,859,15934926,17471135,47898
47898,859,15934926,17471135,50231
50231,859,15934926,17471135,52199
52199,859,15934926,17471135,54182
54182,859,15934926,17471135,56354
56354,859,15934926,17471135,58262
58262,859,15934926,17471135,59504
59504,859,15934926,17471135,61879
61879,859,15934926,17471135,64355
64355,859,15934926,17471135,66761
66761,859,15934926,17471135,69304
69304,859,15934926,17471135,71701
71701,859,15934926,17471135,73855
73855,859,15934926,17471135,75385
75385,859,15934926,17471135,76525
76525,859,15934926,17471135,78072
78072,859,15934926,17471135,79625
79625,859,15934926,17471135,82104
82104,859,15934926,17471135,84759
84759,859,15934926,17471135,87841
87841,859,15934926,17471135,89489
89489,859,15934926,17471135,92515
92515,859,15934926,17471135,95917
95917,859,15934926,17471135,99266
99266,859,15934926,17471135,102254
102254,859,15934926,17471135,105139
105139,859,15934926,17471135,108278
108278,859,15934926,17471135,110818
110818,859,15934926,17471135,114033
114033,859,15934926,17471135,117863
2,2.8,230160,43840,2
2,2.8,230160,43840,2
2,2.8,230160,43840,2
2,2.8,230160,43840,2
2,2.8,230160,43840,3
3,2.8,230160,43840,3
3,2.8,230160,43840,3
3,2.8,230160,43840,3
3,2.8,230160,43840,4
4,2.8,230160,43840,6
