Active,Population Density,Urban Population,Rural Population,Y
1925,201,17048085,51500352,233
1995,201,17048085,51500352,242
2079,201,17048085,51500352,305
2151,201,17048085,51500352,338
2365,201,17048085,51500352,170
2464,201,17048085,51500352,212
2591,201,17048085,51500352,267
2661,201,17048085,51500352,248
2796,201,17048085,51500352,286
3017,201,17048085,51500352,272
3182,201,17048085,51500352,236
3195,201,17048085,51500352,167
3073,201,17048085,51500352,364
3070,201,17048085,51500352,298
2937,201,17048085,51500352,252
2685,201,17048085,51500352,214
2710,201,17048085,51500352,149
2742,201,17048085,51500352,393
2735,201,17048085,51500352,279
2699,201,17048085,51500352,210
2545,201,17048085,51500352,222
2507,201,17048085,51500352,247
2599,201,17048085,51500352,268
2718,201,17048085,51500352,164
2513,201,17048085,51500352,482
2662,201,17048085,51500352,355
2772,201,17048085,51500352,238
2798,201,17048085,51500352,230
2898,201,17048085,51500352,333
2782,201,17048085,51500352,293
2836,201,17048085,51500352,287
2895,201,17048085,51500352,235
3059,201,17048085,51500352,326
2762,201,17048085,51500352,315
2792,201,17048085,51500352,299
2826,201,17048085,51500352,380
2925,201,17048085,51500352,394
2984,201,17048085,51500352,302
2966,201,17048085,51500352,395
3049,201,17048085,51500352,382
3023,201,17048085,51500352,287
3077,201,17048085,51500352,364
3218,201,17048085,51500352,284
3186,201,17048085,51500352,327
3261,201,17048085,51500352,389
3637,201,17048085,51500352,354
3381,201,17048085,51500352,298
3317,201,17048085,51500352,350
3284,201,17048085,51500352,390
3331,201,17048085,51500352,480
3445,201,17048085,51500352,632
3780,201,17048085,51500352,524
3949,201,17048085,51500352,716
4357,201,17048085,51500352,659
4715,201,17048085,51500352,500
5002,201,17048085,51500352,611
5057,201,17048085,51500352,574
5376,201,17048085,51500352,644
5779,201,17048085,51500352,544
5781,201,17048085,51500352,635
5885,201,17048085,51500352,866
6405,201,17048085,51500352,737
6666,201,17048085,51500352,615
6617,201,17048085,51500352,711
6803,201,17048085,51500352,934
7145,201,17048085,51500352,956
7627,201,17048085,51500352,983
8052,201,17048085,51500352,961
8387,201,17048085,51500352,886
8811,201,17048085,51500352,958
9029,201,17048085,51500352,1120
9379,201,17048085,51500352,611
9935,201,17048085,51500352,969
10124,201,17048085,51500352,1636
10668,201,17048085,51500352,450
10745,201,17048085,51500352,1181
11097,201,17048085,51500352,1153
11589,201,17048085,51500352,1348
11979,201,17048085,51500352,1158
12391,201,17048085,51500352,1171
12802,201,17048085,51500352,1704
13115,201,17048085,51500352,593
12678,201,17048085,51500352,1724
13108,201,17048085,51500352,1161
13195,201,17048085,51500352,1171
13387,201,17048085,51500352,1169
13473,201,17048085,51500352,1173
13810,201,17048085,51500352,1217
13677,201,17048085,51500352,1213
13630,201,17048085,51500352,1314
14762,201,17048085,51500352,1278
13949,201,17048085,51500352,1287
13863,201,17048085,51500352,1317
13816,201,17048085,51500352,1334
14089,201,17048085,51500352,1347
14119,201,17048085,51500352,1312
14416,201,17048085,51500352,1330
14508,201,17048085,51500352,1335
14525,201,17048085,51500352,1310
14176,201,17048085,51500352,1345
14330,201,17048085,51500352,1346
14388,201,17048085,51500352,1370
14219,201,17048085,51500352,1345
14099,201,17048085,51500352,1345
14425,201,17048085,51500352,1355
14320,201,17048085,51500352,1407
14776,201,17048085,51500352,1450
14091,201,17048085,51500352,1466
13825,201,17048085,51500352,1470
13970,201,17048085,51500352,1511
12919,201,17048085,51500352,1553
13912,201,17048085,51500352,1570
14790,201,17048085,51500352,1566
14996,201,17048085,51500352,1593
14958,201,17048085,51500352,1580
14958,201,17048085,51500352,1590
15090,201,17048085,51500352,1610
15108,201,17048085,51500352,1640
15702,201,17048085,51500352,1660
15859,201,17048085,51500352,1669
16582,201,17048085,51500352,1703
16654,201,17048085,51500352,1730
16726,201,17048085,51500352,1760
16761,201,17048085,51500352,1782
1,86,153578,456999,0
1,86,153578,456999,0
1,86,153578,456999,0
1,86,153578,456999,0
1,86,153578,456999,0
1,86,153578,456999,0
1,86,153578,456999,0
1,86,153578,456999,0
1,86,153578,456999,0
1,86,153578,456999,0
1,86,153578,456999,1
2,86,153578,456999,0
2,86,153578,456999,1
3,86,153578,456999,4
7,86,153578,456999,0
7,86,153578,456999,0
7,86,153578,456999,6
13,86,153578,456999,0
13,86,153578,456999,1
12,86,153578,456999,49
61,86,153578,456999,0
59,86,153578,456999,5
64,86,153578,456999,0
64,86,153578,456999,2
66,86,153578,456999,0
66,86,153578,456999,0
65,86,153578,456999,0
65,86,153578,456999,0
45,86,153578,456999,8
53,86,153578,456999,0
49,86,153578,456999,1
50,86,153578,456999,5
45,86,153578,456999,1
46,86,153578,456999,1
47,86,153578,456999,1
41,86,153578,456999,1
39,86,153578,456999,0
38,86,153578,456999,1
37,86,153578,456999,12
48,86,153578,456999,1
49,86,153578,456999,0
49,86,153578,456999,1
45,86,153578,456999,20
62,86,153578,456999,2
60,86,153578,456999,0
55,86,153578,456999,8
62,86,153578,456999,1
62,86,153578,456999,0
54,86,153578,456999,17
71,86,153578,456999,2
72,86,153578,456999,39
106,86,153578,456999,17
122,86,153578,456999,11
133,86,153578,456999,23
155,86,153578,456999,23
176,86,153578,456999,9
185,86,153578,456999,8
191,86,153578,456999,22
213,86,153578,456999,25
222,86,153578,456999,108
326,86,153578,456999,22
338,86,153578,456999,17
335,86,153578,456999,22
357,86,153578,456999,46
397,86,153578,456999,10
380,86,153578,456999,24
392,86,153578,456999,17
397,86,153578,456999,14
395,86,153578,456999,29
407,86,153578,456999,11
380,86,153578,456999,8
368,86,153578,456999,30
390,86,153578,456999,95
483,86,153578,456999,17
496,86,153578,456999,29
475,86,153578,456999,25
447,86,153578,456999,6
389,86,153578,456999,6
371,86,153578,456999,44
399,86,153578,456999,3
378,86,153578,456999,17
379,86,153578,456999,1
349,86,153578,456999,149
456,86,153578,456999,68
486,86,153578,456999,19
493,86,153578,456999,20
485,86,153578,456999,20
450,86,153578,456999,25
440,86,153578,456999,58
460,86,153578,456999,46
499,86,153578,456999,45
507,86,153578,456999,22
529,86,153578,456999,43
509,86,153578,456999,29
418,86,153578,456999,11
407,86,153578,456999,56
388,86,153578,456999,34
389,86,153578,456999,26
404,86,153578,456999,25
404,86,153578,456999,25
424,86,153578,456999,18
429,86,153578,456999,34
431,86,153578,456999,34
430,86,153578,456999,105
509,86,153578,456999,58
549,86,153578,456999,9
534,86,153578,456999,29
538,86,153578,456999,19
538,86,153578,456999,31
553,86,153578,456999,20
532,86,153578,456999,17
532,86,153578,456999,29
541,86,153578,456999,31
567,86,153578,456999,33
582,86,153578,456999,54
464,86,153578,456999,48
1,555,34917440,37229590,0
1,555,34917440,37229590,0
1,555,34917440,37229590,0
1,555,34917440,37229590,0
1,555,34917440,37229590,0
1,555,34917440,37229590,0
1,555,34917440,37229590,0
1,555,34917440,37229590,0
1,555,34917440,37229590,0
1,555,34917440,37229590,0
1,555,34917440,37229590,0
1,555,34917440,37229590,1
1,555,34917440,37229590,1
2,555,34917440,37229590,0
2,555,34917440,37229590,4
6,555,34917440,37229590,2
8,555,34917440,37229590,6
14,555,34917440,37229590,3
17,555,34917440,37229590,8
24,555,34917440,37229590,3
27,555,34917440,37229590,11
37,555,34917440,37229590,9
44,555,34917440,37229590,18
62,555,34917440,37229590,7
69,555,34917440,37229590,160
227,555,34917440,37229590,0
227,555,34917440,37229590,75
302,555,34917440,37229590,102
403,555,34917440,37229590,74
476,555,34917440,37229590,86
558,555,34917440,37229590,50
608,555,34917440,37229590,69
664,555,34917440,37229590,48
709,555,34917440,37229590,96
805,555,34917440,37229590,77
859,555,34917440,37229590,58
915,555,34917440,37229590,106
1014,555,34917440,37229590,98
1104,555,34917440,37229590,31
1111,555,34917440,37229590,38
1110,555,34917440,37229590,25
1072,555,34917440,37229590,56
1025,555,34917440,37229590,49
992,555,34917440,37229590,105
1051,555,34917440,37229590,43
1046,555,34917440,37229590,76
943,555,34917440,37229590,33
949,555,34917440,37229590,54
911,555,34917440,37229590,72
867,555,34917440,37229590,66
838,555,34917440,37229590,64
841,555,34917440,37229590,52
812,555,34917440,37229590,121
865,555,34917440,37229590,104
925,555,34917440,37229590,161
1038,555,34917440,37229590,203
1186,555,34917440,37229590,231
1387,555,34917440,37229590,266
1614,555,34917440,37229590,527
2110,555,34917440,37229590,508
2540,555,34917440,37229590,771
3278,555,34917440,37229590,580
3825,555,34917440,37229590,600
4364,555,34917440,37229590,526
4667,555,34917440,37229590,669
5198,555,34917440,37229590,798
5898,555,34917440,37229590,716
6523,555,34917440,37229590,509
6987,555,34917440,37229590,447
7368,555,34917440,37229590,434
7438,555,34917440,37229590,477
6973,555,34917440,37229590,639
6974,555,34917440,37229590,536
7273,555,34917440,37229590,688
7469,555,34917440,37229590,743
7222,555,34917440,37229590,776
7591,555,34917440,37229590,786
7527,555,34917440,37229590,759
7918,555,34917440,37229590,765
7842,555,34917440,37229590,805
8233,555,34917440,37229590,646
8259,555,34917440,37229590,817
8503,555,34917440,37229590,827
8679,555,34917440,37229590,874
8779,555,34917440,37229590,938
9024,555,34917440,37229590,1149
9403,555,34917440,37229590,1162
10141,555,34917440,37229590,1091
10683,555,34917440,37229590,1286
11348,555,34917440,37229590,1384
12134,555,34917440,37229590,1438
12700,555,34917440,37229590,1458
13506,555,34917440,37229590,1515
14399,555,34917440,37229590,1562
15416,555,34917440,37229590,1685
16282,555,34917440,37229590,1927
17182,555,34917440,37229590,1875
17662,555,34917440,37229590,1982
18284,555,34917440,37229590,1989
18881,555,34917440,37229590,1974
19679,555,34917440,37229590,1843
20681,555,34917440,37229590,1515
20709,555,34917440,37229590,2174
21993,555,34917440,37229590,2141
23068,555,34917440,37229590,2115
23512,555,34917440,37229590,2396
24825,555,34917440,37229590,2532
25866,555,34917440,37229590,2710
27181,555,34917440,37229590,2516
28431,555,34917440,37229590,2865
28839,555,34917440,37229590,3509
30067,555,34917440,37229590,3645
32308,555,34917440,37229590,3713
33216,555,34917440,37229590,3940
35659,555,34917440,37229590,3949
37334,555,34917440,37229590,3943
38892,555,34917440,37229590,3882
39859,555,34917440,37229590,4343
41050,555,34917440,37229590,4329
42958,555,34917440,37229590,4280
44959,555,34917440,37229590,4150
46863,555,34917440,37229590,3827
46836,555,34917440,37229590,3616
45842,555,34917440,37229590,3756
46483,555,34917440,37229590,4231
46655,555,34917440,37229590,3680
46108,555,34917440,37229590,3965
46413,555,34917440,37229590,4244
46972,555,34917440,37229590,4328
48199,555,34917440,37229590,4526
47915,555,34917440,37229590,4496
47343,555,34917440,37229590,4549
46717,555,34917440,37229590,4538
47785,555,34917440,37229590,4807
49455,555,34917440,37229590,4979
50297,555,34917440,37229590,4985
51351,555,34917440,37229590,4965
51347,555,34917440,37229590,5849
51765,555,34917440,37229590,6472
52939,555,34917440,37229590,6785
53132,555,34917440,37229590,6988
52273,555,34917440,37229590,6986
53703,555,34917440,37229590,6993
54896,555,34917440,37229590,6972
57073,555,34917440,37229590,6426
57490,555,34917440,37229590,5864
57962,555,34917440,37229590,5881
57968,555,34917440,37229590,5879
56738,555,34917440,37229590,5875
56998,555,34917440,37229590,5609
56698,555,34917440,37229590,5063
55152,555,34917440,37229590,5175
54184,555,34917440,37229590,5684
53486,555,34917440,37229590,5880
52759,555,34917440,37229590,5883
53481,555,34917440,37229590,5994
53336,555,34917440,37229590,5914
53099,555,34917440,37229590,5834
52810,555,34917440,37229590,5871
52929,555,34917440,37229590,5835
53499,555,34917440,37229590,5890
53716,555,34917440,37229590,5860
54213,555,34917440,37229590,5950
54019,555,34917440,37229590,5890
54122,555,34917440,37229590,5709
53860,555,34917440,37229590,5795
53155,555,34917440,37229590,5986
53283,555,34917440,37229590,5995
53413,555,34917440,37229590,5980
53710,555,34917440,37229590,5975
53541,555,34917440,37229590,5967
53282,555,34917440,37229590,5951
52128,555,34917440,37229590,5958
52362,555,34917440,37229590,5981
52364,555,34917440,37229590,5996
52506,555,34917440,37229590,6352
52726,555,34917440,37229590,6495
52721,555,34917440,37229590,5956
52578,555,34917440,37229590,5928
52379,555,34917440,37229590,5990
52380,555,34917440,37229590,5892
52070,555,34917440,37229590,5976
51633,555,34917440,37229590,5870
51583,555,34917440,37229590,5783
51458,555,34917440,37229590,5776
51215,555,34917440,37229590,5684
50213,555,34917440,37229590,5584
49203,555,34917440,37229590,5528
48482,555,34917440,37229590,5519
47918,555,34917440,37229590,5495
47110,555,34917440,37229590,5693
47012,555,34917440,37229590,5752
46912,555,34917440,37229590,5697
46806,555,34917440,37229590,5652
1,312,13608665,21395009,0
1,312,13608665,21395009,0
1,312,13608665,21395009,0
1,312,13608665,21395009,0
1,312,13608665,21395009,0
1,312,13608665,21395009,0
1,312,13608665,21395009,0
1,312,13608665,21395009,0
1,312,13608665,21395009,0
1,312,13608665,21395009,0
1,312,13608665,21395009,0
1,312,13608665,21395009,0
1,312,13608665,21395009,2
2,312,13608665,21395009,0
2,312,13608665,21395009,2
4,312,13608665,21395009,1
5,312,13608665,21395009,0
5,312,13608665,21395009,11
16,312,13608665,21395009,4
20,312,13608665,21395009,1
21,312,13608665,21395009,10
31,312,13608665,21395009,3
34,312,13608665,21395009,0
34,312,13608665,21395009,9
43,312,13608665,21395009,1
44,312,13608665,21395009,11
55,312,13608665,21395009,10
64,312,13608665,21395009,5
69,312,13608665,21395009,8
77,312,13608665,21395009,17
92,312,13608665,21395009,11
103,312,13608665,21395009,51
150,312,13608665,21395009,1
151,312,13608665,21395009,110
230,312,13608665,21395009,52
280,312,13608665,21395009,43
322,312,13608665,21395009,63
385,312,13608665,21395009,15
400,312,13608665,21395009,31
431,312,13608665,21395009,31
452,312,13608665,21395009,0
452,312,13608665,21395009,58
446,312,13608665,21395009,62
507,312,13608665,21395009,23
509,312,13608665,21395009,51
560,312,13608665,21395009,45
539,312,13608665,21395009,48
587,312,13608665,21395009,53
640,312,13608665,21395009,29
662,312,13608665,21395009,46
706,312,13608665,21395009,26
728,312,13608665,21395009,15
739,312,13608665,21395009,24
705,312,13608665,21395009,0
705,312,13608665,21395009,7
685,312,13608665,21395009,11
696,312,13608665,21395009,2
657,312,13608665,21395009,8
619,312,13608665,21395009,0
619,312,13608665,21395009,27
572,312,13608665,21395009,0
572,312,13608665,21395009,24
577,312,13608665,21395009,19
563,312,13608665,21395009,3
471,312,13608665,21395009,11
482,312,13608665,21395009,11
450,312,13608665,21395009,16
444,312,13608665,21395009,10
404,312,13608665,21395009,30
383,312,13608665,21395009,33
416,312,13608665,21395009,79
445,312,13608665,21395009,51
464,312,13608665,21395009,41
393,312,13608665,21395009,47
430,312,13608665,21395009,40
461,312,13608665,21395009,55
504,312,13608665,21395009,42
525,312,13608665,21395009,46
562,312,13608665,21395009,37
586,312,13608665,21395009,27
606,312,13608665,21395009,38
619,312,13608665,21395009,62
673,312,13608665,21395009,52
699,312,13608665,21395009,41
711,312,13608665,21395009,66
700,312,13608665,21395009,71
650,312,13608665,21395009,107
751,312,13608665,21395009,158
844,312,13608665,21395009,169
973,312,13608665,21395009,74
1010,312,13608665,21395009,199
1188,312,13608665,21395009,94
1213,312,13608665,21395009,99
1273,312,13608665,21395009,129
1365,312,13608665,21395009,127
1455,312,13608665,21395009,143
1550,312,13608665,21395009,206
1663,312,13608665,21395009,84
1747,312,13608665,21395009,70
1803,312,13608665,21395009,270
1963,312,13608665,21395009,191
2138,312,13608665,21395009,209
2162,312,13608665,21395009,164
2032,312,13608665,21395009,253
2203,312,13608665,21395009,237
2412,312,13608665,21395009,219
2240,312,13608665,21395009,213
2188,312,13608665,21395009,269
2412,312,13608665,21395009,352
2531,312,13608665,21395009,499
2975,312,13608665,21395009,546
3363,312,13608665,21395009,730
3861,312,13608665,21395009,872
4452,312,13608665,21395009,879
5109,312,13608665,21395009,891
5858,312,13608665,21395009,920
6446,312,13608665,21395009,985
7346,312,13608665,21395009,1087
8265,312,13608665,21395009,983
9000,312,13608665,21395009,975
9559,312,13608665,21395009,945
8785,312,13608665,21395009,1018
9008,312,13608665,21395009,1213
9226,312,13608665,21395009,1892
9984,312,13608665,21395009,1850
10487,312,13608665,21395009,1590
10904,312,13608665,21395009,1831
10646,312,13608665,21395009,1879
11012,312,13608665,21395009,1924
11933,312,13608665,21395009,1410
12423,312,13608665,21395009,1278
12680,312,13608665,21395009,1178
12135,312,13608665,21395009,1269
11833,312,13608665,21395009,1550
12177,312,13608665,21395009,1524
12530,312,13608665,21395009,1597
12957,312,13608665,21395009,1676
13327,312,13608665,21395009,1478
13388,312,13608665,21395009,1284
12764,312,13608665,21395009,1296
12223,312,13608665,21395009,1198
11529,312,13608665,21395009,1431
9891,312,13608665,21395009,1554
11155,312,13608665,21395009,1567
11052,312,13608665,21395009,1640
11677,312,13608665,21395009,0
11677,312,13608665,21395009,1593
12264,312,13608665,21395009,3083
13753,312,13608665,21395009,1764
14663,312,13608665,21395009,1811
15640,312,13608665,21395009,1986
16796,312,13608665,21395009,2083
17754,312,13608665,21395009,1891
18547,312,13608665,21395009,2269
18708,312,13608665,21395009,2012
19568,312,13608665,21395009,2092
20358,312,13608665,21395009,2207
21417,312,13608665,21395009,2256
22568,312,13608665,21395009,1982
22869,312,13608665,21395009,1256
22528,312,13608665,21395009,1896
22628,312,13608665,21395009,1897
22596,312,13608665,21395009,1931
22736,312,13608665,21395009,1921
23438,312,13608665,21395009,1863
23379,312,13608665,21395009,1102
22542,312,13608665,21395009,894
21420,312,13608665,21395009,1682
21024,312,13608665,21395009,1763
20990,312,13608665,21395009,1724
21509,312,13608665,21395009,1967
21687,312,13608665,21395009,2474
22386,312,13608665,21395009,2384
22908,312,13608665,21395009,1842
22919,312,13608665,21395009,2579
23737,312,13608665,21395009,3018
25685,312,13608665,21395009,2795
27600,312,13608665,21395009,2932
28941,312,13608665,21395009,2751
30008,312,13608665,21395009,2924
31284,312,13608665,21395009,1873
31299,312,13608665,21395009,2734
31699,312,13608665,21395009,2892
32341,312,13608665,21395009,2817
32537,312,13608665,21395009,2478
32994,312,13608665,21395009,2511
32915,312,13608665,21395009,2574
32553,312,13608665,21395009,1802
31635,312,13608665,21395009,2392
31670,312,13608665,21395009,2479
31654,312,13608665,21395009,2534
32106,312,13608665,21395009,2426
32195,312,13608665,21395009,2278
32005,312,13608665,21395009,2216
31607,312,13608665,21395009,1417
30532,312,13608665,21395009,2058
30400,312,13608665,21395009,2273
30401,312,13608665,21395009,2159
1,350,961453,2712464,0
1,350,961453,2712464,0
1,350,961453,2712464,0
1,350,961453,2712464,1
2,350,961453,2712464,0
2,350,961453,2712464,0
2,350,961453,2712464,0
2,350,961453,2712464,0
2,350,961453,2712464,0
1,350,961453,2712464,0
1,350,961453,2712464,0
1,350,961453,2712464,0
1,350,961453,2712464,0
1,350,961453,2712464,0
1,350,961453,2712464,0
1,350,961453,2712464,0
1,350,961453,2712464,0
1,350,961453,2712464,0
1,350,961453,2712464,0
0,350,961453,2712464,0
0,350,961453,2712464,0
0,350,961453,2712464,0
0,350,961453,2712464,0
0,350,961453,2712464,0
0,350,961453,2712464,0
0,350,961453,2712464,2
2,350,961453,2712464,12
14,350,961453,2712464,13
27,350,961453,2712464,14
41,350,961453,2712464,0
41,350,961453,2712464,22
63,350,961453,2712464,53
116,350,961453,2712464,16
132,350,961453,2712464,16
148,350,961453,2712464,2
150,350,961453,2712464,2
152,350,961453,2712464,1
139,350,961453,2712464,1
127,350,961453,2712464,0
114,350,961453,2712464,11
103,350,961453,2712464,0
82,350,961453,2712464,0
82,350,961453,2712464,6
57,350,961453,2712464,0
40,350,961453,2712464,0
25,350,961453,2712464,2
23,350,961453,2712464,14
36,350,961453,2712464,2
26,350,961453,2712464,3
29,350,961453,2712464,13
42,350,961453,2712464,23
65,350,961453,2712464,12
75,350,961453,2712464,9
80,350,961453,2712464,17
96,350,961453,2712464,45
140,350,961453,2712464,107
247,350,961453,2712464,48
295,350,961453,2712464,0
295,350,961453,2712464,176
471,350,961453,2712464,48
519,350,961453,2712464,55
574,350,961453,2712464,53
608,350,961453,2712464,38
646,350,961453,2712464,26
671,350,961453,2712464,31
655,350,961453,2712464,18
634,350,961453,2712464,48
682,350,961453,2712464,85
730,350,961453,2712464,30
760,350,961453,2712464,10
652,350,961453,2712464,6
658,350,961453,2712464,43
578,350,961453,2712464,20
515,350,961453,2712464,23
520,350,961453,2712464,8
505,350,961453,2712464,35
461,350,961453,2712464,16
454,350,961453,2712464,22
451,350,961453,2712464,0
361,350,961453,2712464,31
270,350,961453,2712464,35
269,350,961453,2712464,9
262,350,961453,2712464,12
266,350,961453,2712464,34
294,350,961453,2712464,8
301,350,961453,2712464,8
302,350,961453,2712464,39
288,350,961453,2712464,90
325,350,961453,2712464,21
343,350,961453,2712464,22
365,350,961453,2712464,112
460,350,961453,2712464,24
455,350,961453,2712464,57
436,350,961453,2712464,15
437,350,961453,2712464,142
545,350,961453,2712464,31
572,350,961453,2712464,105
631,350,961453,2712464,26
603,350,961453,2712464,90
630,350,961453,2712464,98
661,350,961453,2712464,15
676,350,961453,2712464,83
679,350,961453,2712464,288
914,350,961453,2712464,224
1114,350,961453,2712464,201
1227,350,961453,2712464,252
1397,350,961453,2712464,118
1408,350,961453,2712464,207
1574,350,961453,2712464,103
1617,350,961453,2712464,103
1642,350,961453,2712464,38
1526,350,961453,2712464,149
1565,350,961453,2712464,220
1627,350,961453,2712464,216
1786,350,961453,2712464,221
1723,350,961453,2712464,272
1630,350,961453,2712464,255
1747,350,961453,2712464,141
1742,350,961453,2712464,131
1802,350,961453,2712464,123
1873,350,961453,2712464,97
1901,350,961453,2712464,128
1957,350,961453,2712464,146
1878,350,961453,2712464,147
1929,350,961453,2712464,62
1723,350,961453,2712464,164
1673,350,961453,2712464,110
1601,350,961453,2712464,121
1647,350,961453,2712464,164
1706,350,961453,2712464,167
1796,350,961453,2712464,127
1855,350,961453,2712464,143
1859,350,961453,2712464,205
1943,350,961453,2712464,236
2083,350,961453,2712464,190
2205,350,961453,2712464,256
2373,350,961453,2712464,280
2240,350,961453,2712464,331
2448,350,961453,2712464,200
2488,350,961453,2712464,293
2703,350,961453,2712464,328
2866,350,961453,2712464,385
3126,350,961453,2712464,506
3486,350,961453,2712464,443
3726,350,961453,2712464,450
3977,350,961453,2712464,337
4108,350,961453,2712464,509
4366,350,961453,2712464,549
4737,350,961453,2712464,590
5133,350,961453,2712464,524
5475,350,961453,2712464,691
5888,350,961453,2712464,602
6220,350,961453,2712464,399
6311,350,961453,2712464,627
6641,350,961453,2712464,582
6903,350,961453,2712464,535
7086,350,961453,2712464,559
7383,350,961453,2712464,470
7365,350,961453,2712464,629
7584,350,961453,2712464,255
7429,350,961453,2712464,531
7564,350,961453,2712464,454
7498,350,961453,2712464,526
6,828,44495063,155317278,1
7,828,44495063,155317278,0
7,828,44495063,155317278,0
7,828,44495063,155317278,0
7,828,44495063,155317278,0
7,828,44495063,155317278,0
7,828,44495063,155317278,2
9,828,44495063,155317278,2
11,828,44495063,155317278,0
11,828,44495063,155317278,1
7,828,44495063,155317278,1
9,828,44495063,155317278,0
9,828,44495063,155317278,2
10,828,44495063,155317278,1
11,828,44495063,155317278,3
10,828,44495063,155317278,4
14,828,44495063,155317278,1
15,828,44495063,155317278,3
18,828,44495063,155317278,4
22,828,44495063,155317278,2
22,828,44495063,155317278,4
26,828,44495063,155317278,4
30,828,44495063,155317278,0
30,828,44495063,155317278,14
44,828,44495063,155317278,10
54,828,44495063,155317278,17
71,828,44495063,155317278,19
87,828,44495063,155317278,2
87,828,44495063,155317278,10
97,828,44495063,155317278,59
156,828,44495063,155317278,2
153,828,44495063,155317278,53
206,828,44495063,155317278,78
281,828,44495063,155317278,0
281,828,44495063,155317278,38
314,828,44495063,155317278,67
375,828,44495063,155317278,21
395,828,44495063,155317278,2
397,828,44495063,155317278,19
402,828,44495063,155317278,31
431,828,44495063,155317278,174
603,828,44495063,155317278,78
673,828,44495063,155317278,38
692,828,44495063,155317278,73
758,828,44495063,155317278,123
869,828,44495063,155317278,115
959,828,44495063,155317278,92
1030,828,44495063,155317278,118
1134,828,44495063,155317278,118
1226,828,44495063,155317278,97
1301,828,44495063,155317278,95
1374,828,44495063,155317278,174
1504,828,44495063,155317278,65
1525,828,44495063,155317278,112
1589,828,44495063,155317278,88
1612,828,44495063,155317278,72
1602,828,44495063,155317278,88
1651,828,44495063,155317278,78
1685,828,44495063,155317278,47
1632,828,44495063,155317278,298
1885,828,44495063,155317278,116
1939,828,44495063,155317278,117
1862,828,44495063,155317278,21
1837,828,44495063,155317278,118
1808,828,44495063,155317278,73
1759,828,44495063,155317278,143
1761,828,44495063,155317278,159
1800,828,44495063,155317278,94
1740,828,44495063,155317278,106
1735,828,44495063,155317278,91
1709,828,44495063,155317278,65
1744,828,44495063,155317278,173
1742,828,44495063,155317278,155
1797,828,44495063,155317278,201
1713,828,44495063,155317278,1
1714,828,44495063,155317278,346
1704,828,44495063,155317278,321
1885,828,44495063,155317278,249
1982,828,44495063,155317278,340
2173,828,44495063,155317278,220
2345,828,44495063,155317278,282
2456,828,44495063,155317278,251
2569,828,44495063,155317278,264
2786,828,44495063,155317278,16
2680,828,44495063,155317278,443
2818,828,44495063,155317278,179
2758,828,44495063,155317278,114
2842,828,44495063,155317278,161
2834,828,44495063,155317278,378
2901,828,44495063,155317278,252
3015,828,44495063,155317278,286
3109,828,44495063,155317278,368
3324,828,44495063,155317278,508
3553,828,44495063,155317278,496
3828,828,44495063,155317278,0
3828,828,44495063,155317278,803
4076,828,44495063,155317278,411
4320,828,44495063,155317278,388
4365,828,44495063,155317278,275
4418,828,44495063,155317278,478
4451,828,44495063,155317278,528
4642,828,44495063,155317278,502
4858,828,44495063,155317278,497
4948,828,44495063,155317278,0
4948,828,44495063,155317278,476
5064,828,44495063,155317278,507
5259,828,44495063,155317278,583
5477,828,44495063,155317278,604
5659,828,44495063,155317278,809
6092,828,44495063,155317278,1137
6186,828,44495063,155317278,591
6152,828,44495063,155317278,571
6189,828,44495063,155317278,664
6375,828,44495063,155317278,636
6463,828,44495063,155317278,750
6730,828,44495063,155317278,606
6685,828,44495063,155317278,598
6679,828,44495063,155317278,681
6650,828,44495063,155317278,664
6711,828,44495063,155317278,564
6709,828,44495063,155317278,769
6869,828,44495063,155317278,972
7451,828,44495063,155317278,757
7627,828,44495063,155317278,1153
8161,828,44495063,155317278,929
8718,828,44495063,155317278,1332
9514,828,44495063,155317278,1188
9980,828,44495063,155317278,1206
10373,828,44495063,155317278,1338
11024,828,44495063,155317278,1392
11490,828,44495063,155317278,1384
12208,828,44495063,155317278,1654
12972,828,44495063,155317278,1594
13758,828,44495063,155317278,1659
14628,828,44495063,155317278,2058
15720,828,44495063,155317278,1722
16445,828,44495063,155317278,1873
17264,828,44495063,155317278,2211
18256,828,44495063,155317278,1913
19137,828,44495063,155317278,2128
20204,828,44495063,155317278,2300
20825,828,44495063,155317278,2516
21012,828,44495063,155317278,2667
21711,828,44495063,155317278,2971
22452,828,44495063,155317278,3246
23921,828,44495063,155317278,3505
26204,828,44495063,155317278,3458
27934,828,44495063,155317278,3383
29997,828,44495063,155317278,3705
32649,828,44495063,155317278,4422
34968,828,44495063,155317278,3587
36037,828,44495063,155317278,3873
38023,828,44495063,155317278,4441
40191,828,44495063,155317278,2948
41222,828,44495063,155317278,4078
41973,828,44495063,155317278,4586
43654,828,44495063,155317278,4404
44563,828,44495063,155317278,4660
46177,828,44495063,155317278,4571
47890,828,44495063,155317278,4113
47878,828,44495063,155317278,5041
48998,828,44495063,155317278,4475
49347,828,44495063,155317278,4537
49709,828,44495063,155317278,4512
50426,828,44495063,155317278,4774
51437,828,44495063,155317278,4357
51537,828,44495063,155317278,3798
50893,828,44495063,155317278,4218
50242,828,44495063,155317278,5076
49645,828,44495063,155317278,4824
48511,828,44495063,155317278,4905
