Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,Active,Population Density,Urban Population,Rural Population,Y
3331,23/06/20,8:00 AM,Karnataka,-,-,5730,142,9399,3527,319,23625962,37469335,322
3367,24/06/20,8:00 AM,Karnataka,-,-,6004,150,9721,3567,319,23625962,37469335,397
3403,25/06/20,8:00 AM,Karnataka,-,-,6151,164,10118,3803,319,23625962,37469335,442
3439,26/06/20,8:00 AM,Karnataka,-,-,6670,170,10560,3720,319,23625962,37469335,445
3475,27/06/20,8:00 AM,Karnataka,-,-,6916,180,11005,3909,319,23625962,37469335,918
3511,28/06/20,8:00 AM,Karnataka,-,-,7287,191,11923,4445,319,23625962,37469335,1267
3547,29/06/20,8:00 AM,Karnataka,-,-,7507,207,13190,5476,319,23625962,37469335,1105
3583,30/06/20,8:00 AM,Karnataka,-,-,7683,226,14295,6386,319,23625962,37469335,947
3619,01/07/20,8:00 AM,Karnataka,-,-,7918,246,15242,7078,319,23625962,37469335,1272
3655,02/07/20,8:00 AM,Karnataka,-,-,8063,253,16514,8198,319,23625962,37469335,1502
3691,03/07/20,8:00 AM,Karnataka,-,-,8334,272,18016,9410,319,23625962,37469335,1694
3727,04/07/20,8:00 AM,Karnataka,-,-,8805,293,19710,10612,319,23625962,37469335,1839
3763,05/07/20,8:00 AM,Karnataka,-,-,9244,335,21549,11970,319,23625962,37469335,1925
3799,06/07/20,8:00 AM,Karnataka,-,-,9847,372,23474,13255,319,23625962,37469335,1843
3835,07/07/20,8:00 AM,Karnataka,-,-,10527,401,25317,14389,319,23625962,37469335,1498
3871,08/07/20,8:00 AM,Karnataka,-,-,11098,416,26815,15301,319,23625962,37469335,2062
3907,09/07/20,8:00 AM,Karnataka,-,-,11876,470,28877,16531,319,23625962,37469335,2228
3943,10/07/20,8:00 AM,Karnataka,-,-,12833,486,31105,17786,319,23625962,37469335,2313
3979,11/07/20,8:00 AM,Karnataka,-,-,13836,543,33418,19039,319,23625962,37469335,2798
4015,12/07/20,8:00 AM,Karnataka,-,-,14716,613,36216,20887,319,23625962,37469335,2627
4051,13/07/20,8:00 AM,Karnataka,-,-,15409,684,38843,22750,319,23625962,37469335,2738
4087,14/07/20,8:00 AM,Karnataka,-,-,16248,757,41581,24576,319,23625962,37469335,2496
4123,15/07/20,8:00 AM,Karnataka,-,-,17390,842,44077,25845,319,23625962,37469335,3176
4159,16/07/20,8:00 AM,Karnataka,-,-,18466,928,47253,27859,319,23625962,37469335,4169
4195,17/07/20,8:00 AM,Karnataka,-,-,19729,1032,51422,30661,319,23625962,37469335,3693
4231,18/07/20,8:00 AM,Karnataka,-,-,20757,1147,55115,33211,319,23625962,37469335,4537
4267,19/07/20,8:00 AM,Karnataka,-,-,21775,1240,59652,36637,319,23625962,37469335,4120
4302,20/07/20,8:00 AM,Karnataka,-,-,23065,1331,63772,39376,319,23625962,37469335,3648
4337,21/07/20,8:00 AM,Karnataka,-,-,23795,1403,67420,42222,319,23625962,37469335,3649
4372,22/07/20,8:00 AM,Karnataka,-,-,25459,1464,71069,44146,319,23625962,37469335,4764
4407,23/07/20,8:00 AM,Karnataka,-,-,27239,1519,75833,47075,319,23625962,37469335,5030
4442,24/07/20,8:00 AM,Karnataka,-,-,29310,1616,80863,49937,319,23625962,37469335,5007
4477,25/07/20,8:00 AM,Karnataka,-,-,31347,1724,85870,52799,319,23625962,37469335,5072
4512,26/07/20,8:00 AM,Karnataka,-,-,33750,1796,90942,55396,319,23625962,37469335,5199
4547,27/07/20,8:00 AM,Karnataka,-,-,35838,1878,96141,58425,319,23625962,37469335,5324
4582,28/07/20,8:00 AM,Karnataka,-,-,37685,1953,101465,61827,319,23625962,37469335,5536
4617,29/07/20,8:00 AM,Karnataka,-,-,40504,2055,107001,64442,319,23625962,37469335,5503
4652,30/07/20,8:00 AM,Karnataka,-,-,42901,2147,112504,67456,319,23625962,37469335,6128
4687,31/07/20,8:00 AM,Karnataka,-,-,46694,2230,118632,69708,319,23625962,37469335,5483
4722,01/08/20,8:00 AM,Karnataka,-,-,49788,2314,124115,72013,319,23625962,37469335,5172
4757,02/08/20,8:00 AM,Karnataka,-,-,53648,2412,129287,73227,319,23625962,37469335,5532
4792,03/08/20,8:00 AM,Karnataka,-,-,57725,2496,134819,74598,319,23625962,37469335,4752
4827,04/08/20,8:00 AM,Karnataka,-,-,62500,2594,139571,74477,319,23625962,37469335,6259
4862,05/08/20,8:00 AM,Karnataka,-,-,69272,2704,145830,73854,319,23625962,37469335,5619
4897,06/08/20,8:00 AM,Karnataka,-,-,74679,2804,151449,73966,319,23625962,37469335,6805
4932,07/08/20,8:00 AM,Karnataka,-,-,80281,2897,158254,75076,319,23625962,37469335,6670
4967,08/08/20,8:00 AM,Karnataka,-,-,84232,2998,164924,77694,319,23625962,37469335,7178
5002,09/08/20,8:00 AM,Karnataka,-,-,89238,3091,172102,79773,319,23625962,37469335,5985
5037,10/08/20,8:00 AM,Karnataka,-,-,93908,3198,178087,80981,319,23625962,37469335,4267
5072,11/08/20,8:00 AM,Karnataka,-,-,99126,3312,182354,79916,319,23625962,37469335,6257
5107,12/08/20,8:00 AM,Karnataka,-,-,105599,3398,188611,79614,319,23625962,37469335,7883
5142,13/08/20,8:00 AM,Karnataka,-,-,112633,3510,196494,80351,319,23625962,37469335,6706
5177,14/08/20,8:00 AM,Karnataka,-,-,121242,3613,203200,78345,319,23625962,37469335,7908
5212,15/08/20,8:00 AM,Karnataka,-,-,128182,3717,211108,79209,319,23625962,37469335,8818
5247,16/08/20,8:00 AM,Karnataka,-,-,134811,3831,219926,81284,319,23625962,37469335,7040
5282,17/08/20,8:00 AM,Karnataka,-,-,141491,3947,226966,81528,319,23625962,37469335,6317
5317,18/08/20,8:00 AM,Karnataka,-,-,148562,4062,233283,80659,319,23625962,37469335,7665
5352,19/08/20,8:00 AM,Karnataka,-,-,156949,4201,240948,79798,319,23625962,37469335,8642
5387,20/08/20,8:00 AM,Karnataka,-,-,164150,4327,249590,81113,319,23625962,37469335,7385
5422,21/08/20,8:00 AM,Karnataka,-,-,170381,4429,256975,82165,319,23625962,37469335,7571
5457,22/08/20,8:00 AM,Karnataka,-,-,176942,4522,264546,83082,319,23625962,37469335,7330
5492,23/08/20,8:00 AM,Karnataka,-,-,184568,4615,271876,82693,319,23625962,37469335,5938
5527,24/08/20,8:00 AM,Karnataka,-,-,189564,4683,277814,83567,319,23625962,37469335,5851
5562,25/08/20,8:00 AM,Karnataka,-,-,197625,4810,283665,81230,319,23625962,37469335,8161
5597,26/08/20,8:00 AM,Karnataka,-,-,204439,4958,291826,82429,319,23625962,37469335,8580
5632,27/08/20,8:00 AM,Karnataka,-,-,211688,5091,300406,83627,319,23625962,37469335,9386
5667,28/08/20,8:00 AM,Karnataka,-,-,219554,5232,309792,85006,319,23625962,37469335,8960
5702,29/08/20,8:00 AM,Karnataka,-,-,227018,5368,318752,86366,319,23625962,37469335,8324
5737,30/08/20,8:00 AM,Karnataka,-,-,235128,5483,327076,86465,319,23625962,37469335,8852
5772,31/08/20,8:00 AM,Karnataka,-,-,242229,5589,335928,88110,319,23625962,37469335,6495
5807,01/09/20,8:00 AM,Karnataka,-,-,249467,5702,342423,87254,319,23625962,37469335,9058
5842,02/09/20,8:00 AM,Karnataka,-,-,254626,5837,351481,91018,319,23625962,37469335,9860
5877,03/09/20,8:00 AM,Karnataka,-,-,260913,5950,361341,94478,319,23625962,37469335,8865
5912,04/09/20,8:00 AM,Karnataka,-,-,268035,6054,370206,96117,319,23625962,37469335,9280
5947,05/09/20,8:00 AM,Karnataka,-,-,274196,6170,379486,99120,319,23625962,37469335,9746
5982,06/09/20,8:00 AM,Karnataka,-,-,283298,6298,389232,99636,319,23625962,37469335,9319
6017,07/09/20,8:00 AM,Karnataka,-,-,292873,6393,398551,99285,319,23625962,37469335,5773
6052,08/09/20,8:00 AM,Karnataka,-,-,300770,6534,404324,97020,319,23625962,37469335,7866
6087,09/09/20,8:00 AM,Karnataka,-,-,308573,6680,412190,96937,319,23625962,37469335,9540
6122,10/09/20,8:00 AM,Karnataka,-,-,315433,6808,421730,99489,319,23625962,37469335,9217
6157,11/09/20,8:00 AM,Karnataka,-,-,322454,6937,430947,101556,319,23625962,37469335,9464
6192,12/09/20,8:00 AM,Karnataka,-,-,334999,7067,440411,98345,319,23625962,37469335,9140
6227,13/09/20,8:00 AM,Karnataka,-,-,344556,7161,449551,97834,319,23625962,37469335,9894
6262,14/09/20,8:00 AM,Karnataka,-,-,352958,7265,459445,99222,319,23625962,37469335,8244
6297,15/09/20,8:00 AM,Karnataka,-,-,361823,7384,467689,98482,319,23625962,37469335,7576
6332,16/09/20,8:00 AM,Karnataka,-,-,369229,7481,475265,98555,319,23625962,37469335,9725
1,30/01/20,6:00 PM,Kerala,1,0,0,0,1,1,859,15934926,17471135,0
2,31/01/20,6:00 PM,Kerala,1,0,0,0,1,1,859,15934926,17471135,1
3,01/02/20,6:00 PM,Kerala,2,0,0,0,2,2,859,15934926,17471135,1
4,02/02/20,6:00 PM,Kerala,3,0,0,0,3,3,859,15934926,17471135,0
5,03/02/20,6:00 PM,Kerala,3,0,0,0,3,3,859,15934926,17471135,0
6,04/02/20,6:00 PM,Kerala,3,0,0,0,3,3,859,15934926,17471135,0
7,05/02/20,6:00 PM,Kerala,3,0,0,0,3,3,859,15934926,17471135,0
8,06/02/20,6:00 PM,Kerala,3,0,0,0,3,3,859,15934926,17471135,0
9,07/02/20,6:00 PM,Kerala,3,0,0,0,3,3,859,15934926,17471135,0
10,08/02/20,6:00 PM,Kerala,3,0,0,0,3,3,859,15934926,17471135,0
11,09/02/20,6:00 PM,Kerala,3,0,0,0,3,3,859,15934926,17471135,0
12,10/02/20,6:00 PM,Kerala,3,0,0,0,3,3,859,15934926,17471135,0
13,11/02/20,6:00 PM,Kerala,3,0,0,0,3,3,859,15934926,17471135,0
14,12/02/20,6:00 PM,Kerala,3,0,0,0,3,3,859,15934926,17471135,0
15,13/02/20,6:00 PM,Kerala,3,0,0,0,3,3,859,15934926,17471135,0
16,14/02/20,6:00 PM,Kerala,3,0,0,0,3,3,859,15934926,17471135,0
17,15/02/20,6:00 PM,Kerala,3,0,0,0,3,3,859,15934926,17471135,0
18,16/02/20,6:00 PM,Kerala,3,0,0,0,3,3,859,15934926,17471135,0
19,17/02/20,6:00 PM,Kerala,3,0,0,0,3,3,859,15934926,17471135,0
20,18/02/20,6:00 PM,Kerala,3,0,0,0,3,3,859,15934926,17471135,0
21,19/02/20,6:00 PM,Kerala,3,0,0,0,3,3,859,15934926,17471135,0
22,20/02/20,6:00 PM,Kerala,3,0,0,0,3,3,859,15934926,17471135,0
23,21/02/20,6:00 PM,Kerala,3,0,0,0,3,3,859,15934926,17471135,0
24,22/02/20,6:00 PM,Kerala,3,0,0,0,3,3,859,15934926,17471135,0
25,23/02/20,6:00 PM,Kerala,3,0,0,0,3,3,859,15934926,17471135,0
26,24/02/20,6:00 PM,Kerala,3,0,0,0,3,3,859,15934926,17471135,0
27,25/02/20,6:00 PM,Kerala,3,0,0,0,3,3,859,15934926,17471135,0
28,26/02/20,6:00 PM,Kerala,3,0,0,0,3,3,859,15934926,17471135,0
29,27/02/20,6:00 PM,Kerala,3,0,0,0,3,3,859,15934926,17471135,0
30,28/02/20,6:00 PM,Kerala,3,0,0,0,3,3,859,15934926,17471135,0
31,29/02/20,6:00 PM,Kerala,3,0,0,0,3,3,859,15934926,17471135,0
32,01/03/20,6:00 PM,Kerala,3,0,0,0,3,3,859,15934926,17471135,0
34,02/03/20,6:00 PM,Kerala,3,0,0,0,3,3,859,15934926,17471135,0
38,03/03/20,6:00 PM,Kerala,3,0,3,0,3,0,859,15934926,17471135,0
41,04/03/20,6:00 PM,Kerala,3,0,3,0,3,0,859,15934926,17471135,0
48,05/03/20,6:00 PM,Kerala,3,0,3,0,3,0,859,15934926,17471135,0
54,06/03/20,6:00 PM,Kerala,3,0,3,0,3,0,859,15934926,17471135,0
58,07/03/20,6:00 PM,Kerala,3,0,3,0,3,0,859,15934926,17471135,5
70,08/03/20,6:00 PM,Kerala,8,0,3,0,8,5,859,15934926,17471135,1
76,09/03/20,6:00 PM,Kerala,9,0,3,0,9,6,859,15934926,17471135,6
91,10/03/20,6:00 PM,Kerala,15,0,3,0,15,12,859,15934926,17471135,2
101,11/03/20,6:00 PM,Kerala,17,0,3,0,17,14,859,15934926,17471135,0
112,12/03/20,6:00 PM,Kerala,17,0,3,0,17,14,859,15934926,17471135,2
125,13/03/20,6:00 PM,Kerala,19,0,3,0,19,16,859,15934926,17471135,0
138,14/03/20,6:00 PM,Kerala,19,0,3,0,19,16,859,15934926,17471135,3
153,15/03/20,6:00 PM,Kerala,22,0,3,0,22,19,859,15934926,17471135,1
167,16/03/20,6:00 PM,Kerala,23,0,3,0,23,20,859,15934926,17471135,3
182,17/03/20,6:00 PM,Kerala,24,2,3,0,26,23,859,15934926,17471135,1
197,18/03/20,6:00 PM,Kerala,25,2,3,0,27,24,859,15934926,17471135,0
215,19/03/20,6:00 PM,Kerala,25,2,3,0,27,24,859,15934926,17471135,1
235,20/03/20,6:00 PM,Kerala,26,2,3,0,28,25,859,15934926,17471135,12
256,21/03/20,6:00 PM,Kerala,33,7,3,0,40,37,859,15934926,17471135,12
279,22/03/20,6:00 PM,Kerala,45,7,3,0,52,49,859,15934926,17471135,15
302,23/03/20,6:00 PM,Kerala,60,7,3,0,67,64,859,15934926,17471135,28
325,24/03/20,6:00 PM,Kerala,87,8,4,0,95,91,859,15934926,17471135,14
349,25/03/20,6:00 PM,Kerala,101,8,4,0,109,105,859,15934926,17471135,9
378,26/03/20,6:00 PM,Kerala,110,8,6,0,118,112,859,15934926,17471135,19
405,27/03/20,10:00 AM,Kerala,129,8,11,0,137,126,859,15934926,17471135,39
432,28/03/20,6:00 PM,Kerala,168,8,11,0,176,165,859,15934926,17471135,6
459,29/03/20,7:30 PM,Kerala,-,-,15,1,182,166,859,15934926,17471135,20
486,30/03/20,9:30 PM,Kerala,-,-,19,1,202,182,859,15934926,17471135,32
514,31/03/20,8:30 PM,Kerala,-,-,19,1,234,214,859,15934926,17471135,7
544,01/04/20,7:30 PM,Kerala,-,-,23,2,241,216,859,15934926,17471135,24
573,02/04/20,6:00 PM,Kerala,-,-,25,2,265,238,859,15934926,17471135,21
603,03/04/20,6:00 PM,Kerala,-,-,27,2,286,257,859,15934926,17471135,9
634,04/04/20,6:00 PM,Kerala,-,-,41,2,295,252,859,15934926,17471135,11
664,05/04/20,6:00 PM,Kerala,-,-,49,2,306,255,859,15934926,17471135,8
694,06/04/20,6:00 PM,Kerala,-,-,55,2,314,257,859,15934926,17471135,13
724,07/04/20,6:00 PM,Kerala,-,-,58,2,327,267,859,15934926,17471135,9
755,08/04/20,5:00 PM,Kerala,-,-,70,2,336,264,859,15934926,17471135,9
786,09/04/20,5:00 PM,Kerala,-,-,83,2,345,260,859,15934926,17471135,12
817,10/04/20,5:00 PM,Kerala,-,-,96,2,357,259,859,15934926,17471135,7
848,11/04/20,5:00 PM,Kerala,-,-,123,2,364,239,859,15934926,17471135,10
879,12/04/20,5:00 PM,Kerala,-,-,142,2,374,230,859,15934926,17471135,2
910,13/04/20,5:00 PM,Kerala,-,-,179,3,376,194,859,15934926,17471135,3
942,14/04/20,5:00 PM,Kerala,-,-,198,3,379,178,859,15934926,17471135,8
975,15/04/20,5:00 PM,Kerala,-,-,211,3,387,173,859,15934926,17471135,1
1008,16/04/20,5:00 PM,Kerala,-,-,218,3,388,167,859,15934926,17471135,7
1041,17/04/20,5:00 PM,Kerala,-,-,245,3,395,147,859,15934926,17471135,1
1074,18/04/20,5:00 PM,Kerala,-,-,255,3,396,138,859,15934926,17471135,4
1107,19/04/20,5:00 PM,Kerala,-,-,257,3,400,140,859,15934926,17471135,2
1140,20/04/20,5:00 PM,Kerala,-,-,270,3,402,129,859,15934926,17471135,6
1173,21/04/20,5:00 PM,Kerala,-,-,291,3,408,114,859,15934926,17471135,19
1206,22/04/20,5:00 PM,Kerala,-,-,323,3,427,101,859,15934926,17471135,11
1238,23/04/20,5:00 PM,Kerala,-,-,324,3,438,111,859,15934926,17471135,10
1270,24/04/20,5:00 PM,Kerala,-,-,324,3,448,121,859,15934926,17471135,3
1302,25/04/20,5:00 PM,Kerala,-,-,331,4,451,116,859,15934926,17471135,7
1334,26/04/20,5:00 PM,Kerala,-,-,338,4,458,116,859,15934926,17471135,11
1366,27/04/20,5:00 PM,Kerala,-,-,342,4,469,123,859,15934926,17471135,13
1398,28/04/20,5:00 PM,Kerala,-,-,355,4,482,123,859,15934926,17471135,4
1430,29/04/20,5:00 PM,Kerala,-,-,359,4,486,123,859,15934926,17471135,10
1462,30/04/20,5:00 PM,Kerala,-,-,369,4,496,123,859,15934926,17471135,1
1494,01/05/20,5:00 PM,Kerala,-,-,383,4,497,110,859,15934926,17471135,0
1526,02/05/20,5:00 PM,Kerala,-,-,392,4,497,101,859,15934926,17471135,3
1558,03/05/20,5:00 PM,Kerala,-,-,400,4,500,96,859,15934926,17471135,0
1590,04/05/20,5:00 PM,Kerala,-,-,401,4,500,95,859,15934926,17471135,0
1622,05/05/20,5:00 PM,Kerala,-,-,462,4,500,34,859,15934926,17471135,2
1655,06/05/20,8:00 AM,Kerala,-,-,462,4,502,36,859,15934926,17471135,1
1688,07/05/20,8:00 AM,Kerala,-,-,469,4,503,30,859,15934926,17471135,0
1721,08/05/20,8:00 AM,Kerala,-,-,474,4,503,25,859,15934926,17471135,0
1754,09/05/20,8:00 AM,Kerala,-,-,484,4,503,15,859,15934926,17471135,2
1787,10/05/20,8:00 AM,Kerala,-,-,485,4,505,16,859,15934926,17471135,7
1820,11/05/20,8:00 AM,Kerala,-,-,489,4,512,19,859,15934926,17471135,7
1853,12/05/20,8:00 AM,Kerala,-,-,489,4,519,26,859,15934926,17471135,5
1886,13/05/20,8:00 AM,Kerala,-,-,489,4,524,31,859,15934926,17471135,10
1919,14/05/20,8:00 AM,Kerala,-,-,490,4,534,40,859,15934926,17471135,26
1952,15/05/20,8:00 AM,Kerala,-,-,491,4,560,65,859,15934926,17471135,16
1985,16/05/20,8:00 AM,Kerala,-,-,492,4,576,80,859,15934926,17471135,11
2018,17/05/20,8:00 AM,Kerala,-,-,495,4,587,88,859,15934926,17471135,14
2051,18/05/20,8:00 AM,Kerala,-,-,497,4,601,100,859,15934926,17471135,29
2084,19/05/20,8:00 AM,Kerala,-,-,497,4,630,129,859,15934926,17471135,12
2117,20/05/20,8:00 AM,Kerala,-,-,497,4,642,141,859,15934926,17471135,24
2151,21/05/20,8:00 AM,Kerala,-,-,502,4,666,160,859,15934926,17471135,24
2185,22/05/20,8:00 AM,Kerala,-,-,510,4,690,176,859,15934926,17471135,42
2219,23/05/20,8:00 AM,Kerala,-,-,512,4,732,216,859,15934926,17471135,63
2253,24/05/20,8:00 AM,Kerala,-,-,515,4,795,276,859,15934926,17471135,52
2288,25/05/20,8:00 AM,Kerala,-,-,521,4,847,322,859,15934926,17471135,49
2323,26/05/20,8:00 AM,Kerala,-,-,532,5,896,359,859,15934926,17471135,67
2359,27/05/20,8:00 AM,Kerala,-,-,542,6,963,415,859,15934926,17471135,41
2395,28/05/20,8:00 AM,Kerala,-,-,552,7,1004,445,859,15934926,17471135,84
2431,29/05/20,8:00 AM,Kerala,-,-,555,7,1088,526,859,15934926,17471135,62
2467,30/05/20,8:00 AM,Kerala,-,-,565,8,1150,577,859,15934926,17471135,58
2503,31/05/20,8:00 AM,Kerala,-,-,575,9,1208,624,859,15934926,17471135,61
2539,01/06/20,8:00 AM,Kerala,-,-,590,9,1269,670,859,15934926,17471135,57
2575,02/06/20,8:00 AM,Kerala,-,-,608,10,1326,708,859,15934926,17471135,86
2611,03/06/20,8:00 AM,Kerala,-,-,627,11,1412,774,859,15934926,17471135,82
2647,04/06/20,8:00 AM,Kerala,-,-,651,11,1494,832,859,15934926,17471135,94
2683,05/06/20,8:00 AM,Kerala,-,-,690,14,1588,884,859,15934926,17471135,111
2719,06/06/20,8:00 AM,Kerala,-,-,712,14,1699,973,859,15934926,17471135,108
2755,07/06/20,8:00 AM,Kerala,-,-,762,15,1807,1030,859,15934926,17471135,107
2791,08/06/20,8:00 AM,Kerala,-,-,803,15,1914,1096,859,15934926,17471135,91
2827,09/06/20,8:00 AM,Kerala,-,-,814,16,2005,1175,859,15934926,17471135,91
2863,10/06/20,8:00 AM,Kerala,-,-,848,16,2096,1232,859,15934926,17471135,65
2900,11/06/20,8:00 AM,Kerala,-,-,905,18,2161,1238,859,15934926,17471135,83
2936,12/06/20,8:00 AM,Kerala,-,-,968,18,2244,1258,859,15934926,17471135,78
2972,13/06/20,8:00 AM,Kerala,-,-,1000,19,2322,1303,859,15934926,17471135,85
3008,14/06/20,8:00 AM,Kerala,-,-,1046,19,2407,1342,859,15934926,17471135,54
3044,15/06/20,8:00 AM,Kerala,-,-,1102,19,2461,1340,859,15934926,17471135,82
3080,16/06/20,8:00 AM,Kerala,-,-,1175,20,2543,1348,859,15934926,17471135,79
3116,17/06/20,8:00 AM,Kerala,-,-,1236,20,2622,1366,859,15934926,17471135,75
3152,18/06/20,8:00 AM,Kerala,-,-,1326,20,2697,1351,859,15934926,17471135,97
3188,19/06/20,8:00 AM,Kerala,-,-,1415,21,2794,1358,859,15934926,17471135,118
3224,20/06/20,8:00 AM,Kerala,-,-,1511,21,2912,1380,859,15934926,17471135,127
3260,21/06/20,8:00 AM,Kerala,-,-,1568,21,3039,1450,859,15934926,17471135,133
3296,22/06/20,8:00 AM,Kerala,-,-,1661,21,3172,1490,859,15934926,17471135,138
3332,23/06/20,8:00 AM,Kerala,-,-,1749,21,3310,1540,859,15934926,17471135,141
3368,24/06/20,8:00 AM,Kerala,-,-,1809,22,3451,1620,859,15934926,17471135,152
3404,25/06/20,8:00 AM,Kerala,-,-,1888,22,3603,1693,859,15934926,17471135,123
3440,26/06/20,8:00 AM,Kerala,-,-,1943,22,3726,1761,859,15934926,17471135,150
3476,27/06/20,8:00 AM,Kerala,-,-,2008,22,3876,1846,859,15934926,17471135,195
3512,28/06/20,8:00 AM,Kerala,-,-,2110,22,4071,1939,859,15934926,17471135,118
3548,29/06/20,8:00 AM,Kerala,-,-,2152,22,4189,2015,859,15934926,17471135,0
3584,30/06/20,8:00 AM,Kerala,-,-,2152,22,4189,2015,859,15934926,17471135,253
3620,01/07/20,8:00 AM,Kerala,-,-,2306,24,4442,2112,859,15934926,17471135,151
3656,02/07/20,8:00 AM,Kerala,-,-,2439,24,4593,2130,859,15934926,17471135,160
3692,03/07/20,8:00 AM,Kerala,-,-,2640,25,4753,2088,859,15934926,17471135,211
3728,04/07/20,8:00 AM,Kerala,-,-,2841,25,4964,2098,859,15934926,17471135,240
3764,05/07/20,8:00 AM,Kerala,-,-,3048,25,5204,2131,859,15934926,17471135,225
3800,06/07/20,8:00 AM,Kerala,-,-,3174,25,5429,2230,859,15934926,17471135,193
3836,07/07/20,8:00 AM,Kerala,-,-,3341,27,5622,2254,859,15934926,17471135,272
3872,08/07/20,8:00 AM,Kerala,-,-,3452,27,5894,2415,859,15934926,17471135,301
3908,09/07/20,8:00 AM,Kerala,-,-,3559,27,6195,2609,859,15934926,17471135,339
3944,10/07/20,8:00 AM,Kerala,-,-,3708,27,6534,2799,859,15934926,17471135,416
3980,11/07/20,8:00 AM,Kerala,-,-,3820,27,6950,3103,859,15934926,17471135,488
4016,12/07/20,8:00 AM,Kerala,-,-,3963,29,7438,3446,859,15934926,17471135,435
4052,13/07/20,8:00 AM,Kerala,-,-,4095,31,7873,3747,859,15934926,17471135,449
4088,14/07/20,8:00 AM,Kerala,-,-,4257,33,8322,4032,859,15934926,17471135,608
4124,15/07/20,8:00 AM,Kerala,-,-,4438,34,8930,4458,859,15934926,17471135,623
4160,16/07/20,8:00 AM,Kerala,-,-,4634,35,9553,4884,859,15934926,17471135,722
4196,17/07/20,8:00 AM,Kerala,-,-,4862,37,10275,5376,859,15934926,17471135,791
4232,18/07/20,8:00 AM,Kerala,-,-,4995,38,11066,6033,859,15934926,17471135,593
4268,19/07/20,8:00 AM,Kerala,-,-,5199,40,11659,6420,859,15934926,17471135,821
4303,20/07/20,8:00 AM,Kerala,-,-,5371,42,12480,7067,859,15934926,17471135,794
4338,21/07/20,8:00 AM,Kerala,-,-,5616,43,13274,7615,859,15934926,17471135,720
4373,22/07/20,8:00 AM,Kerala,-,-,5890,44,13994,8060,859,15934926,17471135,1038
4408,23/07/20,8:00 AM,Kerala,-,-,6162,45,15032,8825,859,15934926,17471135,1078
4443,24/07/20,8:00 AM,Kerala,-,-,6594,50,16110,9466,859,15934926,17471135,885
4478,25/07/20,8:00 AM,Kerala,-,-,7562,54,16995,9379,859,15934926,17471135,1103
4513,26/07/20,8:00 AM,Kerala,-,-,8611,59,18098,9428,859,15934926,17471135,927
4548,27/07/20,8:00 AM,Kerala,-,-,9300,61,19025,9664,859,15934926,17471135,702
4583,28/07/20,8:00 AM,Kerala,-,-,10045,63,19727,9619,859,15934926,17471135,1167
4618,29/07/20,8:00 AM,Kerala,-,-,10724,67,20894,10103,859,15934926,17471135,903
4653,30/07/20,8:00 AM,Kerala,-,-,11365,68,21797,10364,859,15934926,17471135,506
4688,31/07/20,8:00 AM,Kerala,-,-,12159,70,22303,10074,859,15934926,17471135,1310
4723,01/08/20,8:00 AM,Kerala,-,-,13023,73,23613,10517,859,15934926,17471135,1129
4758,02/08/20,8:00 AM,Kerala,-,-,13775,81,24742,10886,859,15934926,17471135,1169
4793,03/08/20,8:00 AM,Kerala,-,-,14463,82,25911,11366,859,15934926,17471135,962
4828,04/08/20,8:00 AM,Kerala,-,-,15278,84,26873,11511,859,15934926,17471135,1083
4863,05/08/20,8:00 AM,Kerala,-,-,16299,87,27956,11570,859,15934926,17471135,1195
4898,06/08/20,8:00 AM,Kerala,-,-,17533,94,29151,11524,859,15934926,17471135,1298
4933,07/08/20,8:00 AM,Kerala,-,-,18333,97,30449,12019,859,15934926,17471135,1251
4968,08/08/20,8:00 AM,Kerala,-,-,19147,102,31700,12451,859,15934926,17471135,1420
5003,09/08/20,8:00 AM,Kerala,-,-,20862,106,33120,12152,859,15934926,17471135,1211
5038,10/08/20,8:00 AM,Kerala,-,-,21832,108,34331,12391,859,15934926,17471135,1184
5073,11/08/20,8:00 AM,Kerala,-,-,22616,115,35515,12784,859,15934926,17471135,1417
5108,12/08/20,8:00 AM,Kerala,-,-,24042,120,36932,12770,859,15934926,17471135,1212
5143,13/08/20,8:00 AM,Kerala,-,-,24922,126,38144,13096,859,15934926,17471135,1564
5178,14/08/20,8:00 AM,Kerala,-,-,25688,129,39708,13891,859,15934926,17471135,1569
5213,15/08/20,8:00 AM,Kerala,-,-,26992,139,41277,14146,859,15934926,17471135,1608
5248,16/08/20,8:00 AM,Kerala,-,-,27795,146,42885,14944,859,15934926,17471135,1530
5283,17/08/20,8:00 AM,Kerala,-,-,28894,156,44415,15365,859,15934926,17471135,1725
5318,18/08/20,8:00 AM,Kerala,-,-,30025,169,46140,15946,859,15934926,17471135,1758
5353,19/08/20,8:00 AM,Kerala,-,-,31390,175,47898,16333,859,15934926,17471135,2333
5388,20/08/20,8:00 AM,Kerala,-,-,32607,182,50231,17442,859,15934926,17471135,1968
5423,21/08/20,8:00 AM,Kerala,-,-,33824,191,52199,18184,859,15934926,17471135,1983
5458,22/08/20,8:00 AM,Kerala,-,-,35243,203,54182,18736,859,15934926,17471135,2172
5493,23/08/20,8:00 AM,Kerala,-,-,36535,218,56354,19601,859,15934926,17471135,1908
5528,24/08/20,8:00 AM,Kerala,-,-,37645,223,58262,20394,859,15934926,17471135,1242
